uuid;timestamp;agent;source;type;igs_timestamp;value
92d31690-0168-11f1-a92d-bf6711fe544f;1770186407.673;Cognitive_Model;start;4;;true
92d8e2f0-0168-11f1-a92d-bf6711fe544f;1770186407.711;ATC_Agent;speech_output;3;;C-POLY, Montreal-Tower, wind-0-9-0-at-4, cleared-for-takeoff runway-zero-six-left. Climb-to-5000ft.
92d8e2f1-0168-11f1-a92d-bf6711fe544f;1770186407.711;ATC_Agent;is_speaking;4;;true
92d8e2f2-0168-11f1-a92d-bf6711fe544f;1770186407.712;TARS Agent;request_takeoff_clearance;5;;
92d8e2f3-0168-11f1-a92d-bf6711fe544f;1770186407.712;TARS Agent;action_time;3;;transition_action:0.29
92d8e2f4-0168-11f1-a92d-bf6711fe544f;1770186407.712;TARS Agent;current_state;3;;"{""procedure"": ""BEFORE TAKEOFF"", ""classification"": ""NORM"", ""type"": ""Checklist"", ""category"": ""Switch / Lever"", ""task_object"": ""Takeoff clearance"", ""value"": ""CONFIRM"", ""human_role"": ""performer"", ""autonomy_role"": """", ""information_requirement"": ""ATC clearance status, checklist completion status."", ""interaction"": """", ""delay_before_action"": 0.0, ""delay_after_action"": 0.0, ""callout"": ""Cessna Charlie Papa Oscar Lima Yankee cleared for takeoff, will maintain runway heading, climb to 5000ft proceed direct AGMEB then OMEKI"", ""condition"": null, ""condition_type"": null, ""condition_function"": null, ""monitor_scope"": null}"
92d8e2f5-0168-11f1-a92d-bf6711fe544f;1770186407.712;TARS Agent;current_procedure;3;;BEFORE TAKEOFF
92d8e2f6-0168-11f1-a92d-bf6711fe544f;1770186407.712;TARS Agent;interaction_message;3;;
92d8e2f7-0168-11f1-a92d-bf6711fe544f;1770186407.712;TARS Agent;current_task_object;3;;Takeoff clearance
92d90a00-0168-11f1-a92d-bf6711fe544f;1770186407.712;TARS Agent;current_task_value;3;;CONFIRM
92d90a01-0168-11f1-a92d-bf6711fe544f;1770186407.712;TARS Agent;current_task_autonomy_role;3;;
92d90a02-0168-11f1-a92d-bf6711fe544f;1770186407.712;TARS Agent;current_task_human_role;3;;performer
92d93110-0168-11f1-a92d-bf6711fe544f;1770186407.713;Cognitive_Model;production_selected;3;;get-where-should-i-look-next
