uuid;timestamp;agent;source;type;igs_timestamp;value
f552ed00-0239-11f1-8f29-9533d9ce85de;1770276337.745;Cognitive_Model;start;4;;true
f55955a0-0239-11f1-8f29-9533d9ce85de;1770276337.786;Cognitive_Model;production_selected;3;;get-where-should-i-look-next
f55a8e20-0239-11f1-8f29-9533d9ce85de;1770276337.795;Cognitive_Model;production_selected;3;;attend-to-next-aoi
f55c89f0-0239-11f1-8f29-9533d9ce85de;1770276337.807;ATC_Agent;speech_output;3;;C-POLY, Montreal-Tower, wind-0-9-0-at-4, cleared-for-takeoff runway-zero-six-left. Climb-to-5000ft.
f55c89f1-0239-11f1-8f29-9533d9ce85de;1770276337.807;TARS Agent;request_takeoff_clearance;5;;
f55c89f2-0239-11f1-8f29-9533d9ce85de;1770276337.807;ATC_Agent;is_speaking;4;;true
f55c89f3-0239-11f1-8f29-9533d9ce85de;1770276337.807;TARS Agent;action_time;3;;transition_action:0.29
f55c89f4-0239-11f1-8f29-9533d9ce85de;1770276337.807;TARS Agent;current_state;3;;"{""procedure"": ""BEFORE TAKEOFF"", ""classification"": ""NORM"", ""type"": ""Checklist"", ""category"": ""Switch / Lever"", ""task_object"": ""Takeoff clearance"", ""value"": ""CONFIRM"", ""human_role"": ""supporter"", ""autonomy_role"": ""performer"", ""information_requirement"": ""ATC clearance status, checklist completion status."", ""interaction"": """", ""delay_before_action"": 0.0, ""delay_after_action"": 0.0, ""callout"": ""Cessna Charlie Papa Oscar Lima Yankee cleared for takeoff, will maintain runway heading, climb to 5000ft proceed direct AGMEB then OMEKI"", ""condition"": null, ""condition_type"": null, ""condition_function"": null, ""monitor_scope"": null}"
f55c89f5-0239-11f1-8f29-9533d9ce85de;1770276337.807;TARS Agent;current_procedure;3;;BEFORE TAKEOFF
f55c89f6-0239-11f1-8f29-9533d9ce85de;1770276337.807;TARS Agent;interaction_message;3;;
f55c89f7-0239-11f1-8f29-9533d9ce85de;1770276337.807;TARS Agent;current_task_object;3;;Takeoff clearance
f55c89f8-0239-11f1-8f29-9533d9ce85de;1770276337.807;TARS Agent;current_task_value;3;;CONFIRM
f55cff20-0239-11f1-8f29-9533d9ce85de;1770276337.810;TARS Agent;current_task_autonomy_role;3;;performer
f55cff21-0239-11f1-8f29-9533d9ce85de;1770276337.810;TARS Agent;current_task_human_role;3;;supporter
f55cff22-0239-11f1-8f29-9533d9ce85de;1770276337.810;TARS Agent;next_state;3;;"{""procedure"": ""BEFORE TAKEOFF"", ""classification"": ""NORM"", ""type"": ""Checklist"", ""category"": ""Switch / Lever"", ""task_object"": ""Pitot-Static Switch"", ""value"": ""PITOT-STATIC"", ""human_role"": ""supporter"", ""autonomy_role"": ""performer"", ""information_requirement"": ""Pitot-static switch status"", ""interaction"": ""pitot_static_switch"", ""delay_before_action"": 2.0, ""delay_after_action"": 0.0, ""callout"": """", ""condition"": null, ""condition_type"": null, ""condition_function"": null, ""monitor_scope"": null}"
f55cff23-0239-11f1-8f29-9533d9ce85de;1770276337.810;Shared Interface;countdown_complete;5;;
f55cff24-0239-11f1-8f29-9533d9ce85de;1770276337.810;TARS Agent;countdown_next;1;;true
f55cff25-0239-11f1-8f29-9533d9ce85de;1770276337.810;TARS Agent;countdown_max_next;1;;true
