uuid;timestamp;agent;source;type;igs_timestamp;value
2b250b10-023b-11f1-8f29-9533d9ce85de;1770276857.537;Cognitive_Model;start;4;;true
2b250b11-023b-11f1-8f29-9533d9ce85de;1770276857.537;Cognitive_Model;production_selected;3;;get-where-should-i-look-next
2b2a8950-023b-11f1-8f29-9533d9ce85de;1770276857.573;TARS Agent;request_takeoff_clearance;5;;
2b2ab060-023b-11f1-8f29-9533d9ce85de;1770276857.574;Aircraft;cabin_altitude;2;;104.000000
2b2ab061-023b-11f1-8f29-9533d9ce85de;1770276857.575;ATC_Agent;speech_output;3;;C-POLY, Montreal-Tower, wind-0-9-0-at-4, cleared-for-takeoff runway-zero-six-left. Climb-to-5000ft.
2b2ab062-023b-11f1-8f29-9533d9ce85de;1770276857.575;ATC_Agent;is_speaking;4;;true
2b2afe80-023b-11f1-8f29-9533d9ce85de;1770276857.577;TARS Agent;action_time;3;;transition_action:0.28
2b2afe81-023b-11f1-8f29-9533d9ce85de;1770276857.577;TARS Agent;current_state;3;;"{""procedure"": ""BEFORE TAKEOFF"", ""classification"": ""NORM"", ""type"": ""Checklist"", ""category"": ""Switch / Lever"", ""task_object"": ""Takeoff clearance"", ""value"": ""CONFIRM"", ""human_role"": ""supporter"", ""autonomy_role"": ""performer"", ""information_requirement"": ""ATC clearance status, checklist completion status."", ""interaction"": """", ""delay_before_action"": 0.0, ""delay_after_action"": 0.0, ""callout"": ""Cessna Charlie Papa Oscar Lima Yankee cleared for takeoff, will maintain runway heading, climb to 5000ft proceed direct AGMEB then OMEKI"", ""condition"": null, ""condition_type"": null, ""condition_function"": null, ""monitor_scope"": null}"
2b2afe82-023b-11f1-8f29-9533d9ce85de;1770276857.577;TARS Agent;current_procedure;3;;BEFORE TAKEOFF
2b2afe83-023b-11f1-8f29-9533d9ce85de;1770276857.577;TARS Agent;interaction_message;3;;
2b2afe84-023b-11f1-8f29-9533d9ce85de;1770276857.577;TARS Agent;current_task_object;3;;Takeoff clearance
2b2afe85-023b-11f1-8f29-9533d9ce85de;1770276857.577;TARS Agent;current_task_value;3;;CONFIRM
2b2afe86-023b-11f1-8f29-9533d9ce85de;1770276857.577;TARS Agent;current_task_autonomy_role;3;;performer
2b2afe87-023b-11f1-8f29-9533d9ce85de;1770276857.577;TARS Agent;current_task_human_role;3;;supporter
2b2afe88-023b-11f1-8f29-9533d9ce85de;1770276857.577;TARS Agent;next_state;3;;"{""procedure"": ""BEFORE TAKEOFF"", ""classification"": ""NORM"", ""type"": ""Checklist"", ""category"": ""Switch / Lever"", ""task_object"": ""Pitot-Static Switch"", ""value"": ""PITOT-STATIC"", ""human_role"": ""supporter"", ""autonomy_role"": ""performer"", ""information_requirement"": ""Pitot-static switch status"", ""interaction"": ""pitot_static_switch"", ""delay_before_action"": 2.0, ""delay_after_action"": 0.0, ""callout"": """", ""condition"": null, ""condition_type"": null, ""condition_function"": null, ""monitor_scope"": null}"
2b2afe89-023b-11f1-8f29-9533d9ce85de;1770276857.577;TARS Agent;countdown_next;1;;true
2b2afe8a-023b-11f1-8f29-9533d9ce85de;1770276857.577;TARS Agent;countdown_max_next;1;;true
2b2b2590-023b-11f1-8f29-9533d9ce85de;1770276857.577;TARS Agent;action_about_to_fire;3;;"{""procedure"": ""BEFORE TAKEOFF"", ""classification"": ""NORM"", ""type"": ""Checklist"", ""category"": ""Switch / Lever"", ""task_object"": ""Takeoff clearance"", ""value"": ""CONFIRM"", ""human_role"": ""supporter"", ""autonomy_role"": ""performer"", ""information_requirement"": ""ATC clearance status, checklist completion status."", ""interaction"": """", ""delay_before_action"": 0.0, ""delay_after_action"": 0.0, ""callout"": ""Cessna Charlie Papa Oscar Lima Yankee cleared for takeoff, will maintain runway heading, climb to 5000ft proceed direct AGMEB then OMEKI"", ""condition"": null, ""condition_type"": null, ""condition_function"": null, ""monitor_scope"": null}"
2b2b2591-023b-11f1-8f29-9533d9ce85de;1770276857.577;TARS Agent;action_time;3;;action:0.32
2b2bc1d0-023b-11f1-8f29-9533d9ce85de;1770276857.582;Shared Interface;countdown_complete;5;;
2b325180-023b-11f1-8f29-9533d9ce85de;1770276857.625;TARS Agent;action_time;3;;transition_action:0.04
2b325181-023b-11f1-8f29-9533d9ce85de;1770276857.625;TARS Agent;current_state;3;;"{""procedure"": ""BEFORE TAKEOFF"", ""classification"": ""NORM"", ""type"": ""Checklist"", ""category"": ""Switch / Lever"", ""task_object"": ""Pitot-Static Switch"", ""value"": ""PITOT-STATIC"", ""human_role"": ""supporter"", ""autonomy_role"": ""performer"", ""information_requirement"": ""Pitot-static switch status"", ""interaction"": ""pitot_static_switch"", ""delay_before_action"": 2.0, ""delay_after_action"": 0.0, ""callout"": """", ""condition"": null, ""condition_type"": null, ""condition_function"": null, ""monitor_scope"": null}"
2b327890-023b-11f1-8f29-9533d9ce85de;1770276857.625;TARS Agent;current_procedure;3;;BEFORE TAKEOFF
2b327891-023b-11f1-8f29-9533d9ce85de;1770276857.625;TARS Agent;interaction_message;3;;
2b327892-023b-11f1-8f29-9533d9ce85de;1770276857.625;TARS Agent;current_task_object;3;;Pitot-Static Switch
2b327893-023b-11f1-8f29-9533d9ce85de;1770276857.625;TARS Agent;current_task_value;3;;PITOT-STATIC
2b327894-023b-11f1-8f29-9533d9ce85de;1770276857.625;TARS Agent;current_task_autonomy_role;3;;performer
2b327895-023b-11f1-8f29-9533d9ce85de;1770276857.625;TARS Agent;current_task_human_role;3;;supporter
2b3314d0-023b-11f1-8f29-9533d9ce85de;1770276857.630;TARS Agent;next_state;3;;"{""procedure"": ""BEFORE TAKEOFF"", ""classification"": ""NORM"", ""type"": ""Checklist"", ""category"": ""Switch / Lever"", ""task_object"": ""ENGINE ANTI-ICE Switches"", ""value"": ""AS REQUIRED"", ""human_role"": ""performer"", ""autonomy_role"": ""supporter"", ""information_requirement"": ""Outside air temperature, engine anti-ice switch position."", ""interaction"": ""engine_anti_ice_requirement"", ""delay_before_action"": 0.0, ""delay_after_action"": ""is_acked"", ""callout"": """", ""condition"": null, ""condition_type"": null, ""condition_function"": null, ""monitor_scope"": null}"
2b333be0-023b-11f1-8f29-9533d9ce85de;1770276857.630;TARS Agent;countdown_current;1;;true
