n_repetitions,total_fsm_time_mean,total_fsm_time_ci,total_fsm_time_std,total_fsm_time_rel_precision_pct,active_time_mean,active_time_ci,active_time_std,active_time_rel_precision_pct,coordination_time_mean,coordination_time_ci,coordination_time_std,coordination_time_rel_precision_pct,workload_overall_mean,workload_overall_ci,workload_overall_std,workload_overall_rel_precision_pct,jae_data_mean,jae_data_ci,jae_data_std,jae_data_rel_precision_pct
15,57.553733332951865,10.505241664733774,18.9700105118134,18.252928274800713,70.17186671892802,19.19550439592876,34.66259337876517,27.354986112619695,6.577799908320109,1.3025714931488614,2.3521395990701923,19.802540534887182,0.15746852204569411,0.001375048580357751,0.0024830162747428498,0.873221239708302,0.4584879386763931,0.03577706456282129,0.0646050145725749,7.803272789706519
16,54.664749994874,11.544929876523328,21.66587503902903,21.119514637139865,66.10293754935265,19.840053440808056,37.232977871118266,30.013875595158556,6.232749909162521,1.4167201899753774,2.658698054432827,22.730258884488734,0.1573489616400605,0.0013033971057213095,0.0024460294796778827,0.8283480819548473,0.4611315504350015,0.033732221860828464,0.06330381487302712,7.315097357577828
17,52.11564704951118,12.063828531729518,23.46351948076781,23.148189103876184,62.51270592913908,20.037292317691275,38.97149212635456,32.05315146716642,5.9282940275528855,1.4725486002830719,2.864030492330434,24.839331406963275,0.1574363236498185,0.0012317001782505938,0.002395592829493306,0.7823481580973858,0.46346414904553834,0.031899880303344424,0.06204360920441379,6.882922955106513
18,49.84977776474423,12.287823622010146,24.709657565626536,24.64970592246168,59.32138893339369,19.970682331847403,40.159163815465924,33.6652305195864,5.657666577233209,1.495049661673002,3.0064042518786067,26.425199174676923,0.15745064255410304,0.0011561258123851913,0.002324860268636128,0.7342782434107402,0.4655375700326822,0.030250325430496397,0.060830559229173874,6.49793429741293
19,47.82242103626854,12.332968148961653,25.58788989098428,25.789091981788893,56.466000042463605,19.7441520087835,40.96428219788628,34.966443512796175,5.415526226947182,1.4972846282988648,3.1064990796720986,27.647998838017042,0.15758996710792303,0.0011276290603723074,0.00233955426513527,0.7155462248431516,0.4673927361790742,0.028758661684522797,0.05966718309068147,6.152997138899559
20,45.99779998064041,12.265772272635026,26.20810834961718,26.665997673361453,53.89615004062652,19.42025988540447,41.495004467832345,36.032740503293134,5.197599911689759,1.4868031504630466,3.1768320164252213,28.60557133532199,0.1575760843681425,0.0010661373392745737,0.0022780011141750973,0.6765857544624437,0.4690623857108269,0.02740403123113794,0.05855381982953328,5.842299887169443
21,44.34695235888163,12.126923840797602,26.641189000823694,27.345563101291383,51.57104765801203,19.038191356755718,41.82429615520848,36.91643319524063,5.000428483599708,1.468244556776886,3.2255319856903584,29.362374876321123,0.15755288458341613,0.0010118358780737012,0.002222864695075294,0.6422198366910803,0.47057302100146037,0.026168915024984293,0.057489518387314927,5.561074234407306
22,42.84618179364638,11.942407398268097,26.935219734702052,27.872745944515003,49.45731821927157,18.623159911016916,42.00316465761169,37.655013618915156,4.821181730790571,1.4445780647268818,3.258139359991352,29.963153131130817,0.15761965843113251,0.0009717836969010005,0.0021917865081730096,0.6165371163556951,0.47194632581112717,0.02503854164793837,0.05647258535339481,5.30537908201849
23,41.47591301669245,11.729319309178953,27.124051206669225,28.27983389891467,47.527391340421595,18.191677988772454,42.068255820826614,38.27619710594258,4.657521652138752,1.4177583800080438,3.2785662905373187,30.440188707593098,0.15747854606778217,0.0009711511780674502,0.0022457871244672047,0.6166879250011909,0.4732002128112577,0.024000400024399696,0.05550092567886035,5.071933480717301
24,40.21983330448469,11.499145950956294,27.232191461523055,28.59073498366312,45.75829170147578,17.754669645171404,42.04647590138557,38.80098881532063,4.507499913374583,1.3890979220979849,3.289651312776867,30.81748083846381,0.15751416220384679,0.0009303900022353961,0.0022033426467340496,0.5906706985695247,0.47434960922804376,0.0230438424626638,0.054572255420433945,4.8579870235722
