uuid;timestamp;agent;source;type;igs_timestamp;value
a1f220b0-0174-11f1-a92d-bf6711fe544f;1770191587.004;Cognitive_Model;start;4;;true
a1f220b1-0174-11f1-a92d-bf6711fe544f;1770191587.004;Cognitive_Model;production_selected;3;;get-where-should-i-look-next
a1f729c0-0174-11f1-a92d-bf6711fe544f;1770191587.036;TARS Agent;request_takeoff_clearance;5;;
a1f79ef0-0174-11f1-a92d-bf6711fe544f;1770191587.039;Shared Interface;countdown_complete;5;;
a1f79ef1-0174-11f1-a92d-bf6711fe544f;1770191587.040;ATC_Agent;speech_output;3;;C-POLY, Montreal-Tower, wind-0-9-0-at-4, cleared-for-takeoff runway-zero-six-left. Climb-to-5000ft.
a1f79ef2-0174-11f1-a92d-bf6711fe544f;1770191587.040;Shared Interface;countdown_complete;5;;
a1f79ef3-0174-11f1-a92d-bf6711fe544f;1770191587.040;TARS Agent;action_time;3;;transition_action:0.26
a1f79ef4-0174-11f1-a92d-bf6711fe544f;1770191587.040;ATC_Agent;is_speaking;4;;true
a1f79ef5-0174-11f1-a92d-bf6711fe544f;1770191587.040;TARS Agent;current_state;3;;"{""procedure"": ""BEFORE TAKEOFF"", ""classification"": ""NORM"", ""type"": ""Checklist"", ""category"": ""Switch / Lever"", ""task_object"": ""Takeoff clearance"", ""value"": ""CONFIRM"", ""human_role"": ""performer"", ""autonomy_role"": """", ""information_requirement"": ""ATC clearance status, checklist completion status."", ""interaction"": """", ""delay_before_action"": 0.0, ""delay_after_action"": 0.0, ""callout"": ""Cessna Charlie Papa Oscar Lima Yankee cleared for takeoff, will maintain runway heading, climb to 5000ft proceed direct AGMEB then OMEKI"", ""condition"": null, ""condition_type"": null, ""condition_function"": null, ""monitor_scope"": null}"
a1f79ef6-0174-11f1-a92d-bf6711fe544f;1770191587.040;TARS Agent;current_procedure;3;;BEFORE TAKEOFF
a1f79ef7-0174-11f1-a92d-bf6711fe544f;1770191587.040;TARS Agent;interaction_message;3;;
a1f7c600-0174-11f1-a92d-bf6711fe544f;1770191587.040;TARS Agent;current_task_object;3;;Takeoff clearance
a1f7c601-0174-11f1-a92d-bf6711fe544f;1770191587.040;TARS Agent;current_task_value;3;;CONFIRM
a1f7c602-0174-11f1-a92d-bf6711fe544f;1770191587.040;TARS Agent;current_task_autonomy_role;3;;
a1f7c603-0174-11f1-a92d-bf6711fe544f;1770191587.041;TARS Agent;current_task_human_role;3;;performer
a1f7c604-0174-11f1-a92d-bf6711fe544f;1770191587.041;TARS Agent;next_state;3;;"{""procedure"": ""BEFORE TAKEOFF"", ""classification"": ""NORM"", ""type"": ""Checklist"", ""category"": ""Switch / Lever"", ""task_object"": ""Pitot-Static Switch"", ""value"": ""PITOT-STATIC"", ""human_role"": ""performer"", ""autonomy_role"": """", ""information_requirement"": ""Pitot-static switch status"", ""interaction"": ""pitot_static_switch"", ""delay_before_action"": 0.0, ""delay_after_action"": 0.0, ""callout"": """", ""condition"": null, ""condition_type"": null, ""condition_function"": null, ""monitor_scope"": null}"
a1f7c605-0174-11f1-a92d-bf6711fe544f;1770191587.041;TARS Agent;countdown_next;1;;false
a1f7c606-0174-11f1-a92d-bf6711fe544f;1770191587.041;TARS Agent;countdown_max_next;1;;false
a1f7ed10-0174-11f1-a92d-bf6711fe544f;1770191587.041;TARS Agent;action_about_to_fire;3;;"{""procedure"": ""BEFORE TAKEOFF"", ""classification"": ""NORM"", ""type"": ""Checklist"", ""category"": ""Switch / Lever"", ""task_object"": ""Takeoff clearance"", ""value"": ""CONFIRM"", ""human_role"": ""performer"", ""autonomy_role"": """", ""information_requirement"": ""ATC clearance status, checklist completion status."", ""interaction"": """", ""delay_before_action"": 0.0, ""delay_after_action"": 0.0, ""callout"": ""Cessna Charlie Papa Oscar Lima Yankee cleared for takeoff, will maintain runway heading, climb to 5000ft proceed direct AGMEB then OMEKI"", ""condition"": null, ""condition_type"": null, ""condition_function"": null, ""monitor_scope"": null}"
a1f7ed11-0174-11f1-a92d-bf6711fe544f;1770191587.041;TARS Agent;action_time;3;;action:0.03
a20162f0-0174-11f1-a92d-bf6711fe544f;1770191587.104;Cognitive_Model;production_selected;3;;attend-to-next-aoi
a2090410-0174-11f1-a92d-bf6711fe544f;1770191587.154;Cognitive_Model;production_selected;3;;encode-aoi-information
a2289a00-0174-11f1-a92d-bf6711fe544f;1770191587.361;Aircraft;cabin_altitude;2;;104.000000
a22f50c0-0174-11f1-a92d-bf6711fe544f;1770191587.405;Cognitive_Model;production_selected;3;;detected-sound
a2465b30-0174-11f1-a92d-bf6711fe544f;1770191587.555;Cognitive_Model;production_selected;3;;encode-sound
a2644370-0174-11f1-a92d-bf6711fe544f;1770191587.751;Aircraft;e1_n1_percent;2;;23.400000
a2644371-0174-11f1-a92d-bf6711fe544f;1770191587.752;Aircraft;e2_n1_percent;2;;23.400000
a264dfb0-0174-11f1-a92d-bf6711fe544f;1770191587.755;Cognitive_Model;production_selected;3;;retrieve-self-callsign
a2840070-0174-11f1-a92d-bf6711fe544f;1770191587.960;Aircraft;cabin_altitude;2;;103.900000
a28b2c60-0174-11f1-a92d-bf6711fe544f;1770191588.006;Cognitive_Model;production_selected;3;;is-our-callsign
a2ff7200-0174-11f1-a92d-bf6711fe544f;1770191588.768;Aircraft;cabin_altitude;2;;103.800000
a3241100-0174-11f1-a92d-bf6711fe544f;1770191589.009;Cognitive_Model;production_selected;3;;t-i-x-1-visually-attend-current-task-human-role
a32bb220-0174-11f1-a92d-bf6711fe544f;1770191589.059;Cognitive_Model;production_selected;3;;t-i-x-2-visually-encode-allocation-item
a3335340-0174-11f1-a92d-bf6711fe544f;1770191589.109;Cognitive_Model;production_selected;3;;t-i-x-3-form-task-item-allocation-human-role-representation
a342bc90-0174-11f1-a92d-bf6711fe544f;1770191589.209;Cognitive_Model;production_selected;3;;t-i-x-4-visually-attend-current-task-autonomy_role
a34a5db0-0174-11f1-a92d-bf6711fe544f;1770191589.259;Cognitive_Model;production_selected;3;;t-i-x-5-visually-encode-allocation-item
a351fed0-0174-11f1-a92d-bf6711fe544f;1770191589.310;Cognitive_Model;production_selected;3;;t-i-x-6-form-task-item-allocation-autonomy-role-representation
a3599ff0-0174-11f1-a92d-bf6711fe544f;1770191589.360;Cognitive_Model;production_selected;3;;t-i-tars-n-a-allocation-go-to-perform-task
a35cfb50-0174-11f1-a92d-bf6711fe544f;1770191589.381;Aircraft;cabin_altitude;2;;103.700000
a3614110-0174-11f1-a92d-bf6711fe544f;1770191589.410;Cognitive_Model;production_selected;3;;wait-for-next-word
a368e230-0174-11f1-a92d-bf6711fe544f;1770191589.460;Cognitive_Model;production_selected;3;;start-timing
a3b55480-0174-11f1-a92d-bf6711fe544f;1770191589.961;Cognitive_Model;production_selected;3;;detected-sound
a3d25260-0174-11f1-a92d-bf6711fe544f;1770191590.151;Aircraft;cabin_altitude;2;;103.600000
a401ede0-0174-11f1-a92d-bf6711fe544f;1770191590.462;Cognitive_Model;production_selected;3;;encode-and-retrieval-attempt-for-word-from-takeoff-clearance-stop-timer
a4478260-0174-11f1-a92d-bf6711fe544f;1770191590.918;Aircraft;airspeed;2;;1.700000
a4560150-0174-11f1-a92d-bf6711fe544f;1770191591.013;Cognitive_Model;production_selected;3;;form-sender-representation-from-takeoff-clearance
a456ebb0-0174-11f1-a92d-bf6711fe544f;1770191591.020;Aircraft;cabin_altitude;2;;103.500000
a4b1b5e0-0174-11f1-a92d-bf6711fe544f;1770191591.615;Cognitive_Model;production_selected;3;;wait-for-next-word
a4b95700-0174-11f1-a92d-bf6711fe544f;1770191591.665;Cognitive_Model;production_selected;3;;start-timing
a4efd050-0174-11f1-a92d-bf6711fe544f;1770191592.021;Aircraft;cabin_altitude;2;;103.400000
