uuid;timestamp;agent;source;type;igs_timestamp;value
c13befb0-0178-11f1-a92d-bf6711fe544f;1770193357.484;Cognitive_Model;start;4;;true
c13dc470-0178-11f1-a92d-bf6711fe544f;1770193357.496;Shared Interface;countdown_complete;5;;
c13dc471-0178-11f1-a92d-bf6711fe544f;1770193357.496;ATC_Agent;speech_output;3;;C-POLY, Montreal-Tower, wind-0-9-0-at-4, cleared-for-takeoff runway-zero-six-left. Climb-to-5000ft.
c13deb80-0178-11f1-a92d-bf6711fe544f;1770193357.496;Shared Interface;countdown_complete;5;;
c13deb81-0178-11f1-a92d-bf6711fe544f;1770193357.496;TARS Agent;request_takeoff_clearance;5;;
c13deb82-0178-11f1-a92d-bf6711fe544f;1770193357.496;ATC_Agent;is_speaking;4;;true
c13deb83-0178-11f1-a92d-bf6711fe544f;1770193357.496;TARS Agent;action_time;3;;transition_action:0.24
c13deb84-0178-11f1-a92d-bf6711fe544f;1770193357.496;TARS Agent;current_state;3;;"{""procedure"": ""BEFORE TAKEOFF"", ""classification"": ""NORM"", ""type"": ""Checklist"", ""category"": ""Switch / Lever"", ""task_object"": ""Takeoff clearance"", ""value"": ""CONFIRM"", ""human_role"": ""performer"", ""autonomy_role"": """", ""information_requirement"": ""ATC clearance status, checklist completion status."", ""interaction"": """", ""delay_before_action"": 0.0, ""delay_after_action"": 0.0, ""callout"": ""Cessna Charlie Papa Oscar Lima Yankee cleared for takeoff, will maintain runway heading, climb to 5000ft proceed direct AGMEB then OMEKI"", ""condition"": null, ""condition_type"": null, ""condition_function"": null, ""monitor_scope"": null}"
c13deb85-0178-11f1-a92d-bf6711fe544f;1770193357.496;TARS Agent;current_procedure;3;;BEFORE TAKEOFF
c13deb86-0178-11f1-a92d-bf6711fe544f;1770193357.497;TARS Agent;interaction_message;3;;
c13deb87-0178-11f1-a92d-bf6711fe544f;1770193357.497;TARS Agent;current_task_object;3;;Takeoff clearance
c13deb88-0178-11f1-a92d-bf6711fe544f;1770193357.497;Cognitive_Model;production_selected;3;;get-where-should-i-look-next
c13deb89-0178-11f1-a92d-bf6711fe544f;1770193357.497;TARS Agent;current_task_value;3;;CONFIRM
c13deb8a-0178-11f1-a92d-bf6711fe544f;1770193357.497;TARS Agent;current_task_autonomy_role;3;;
c13deb8b-0178-11f1-a92d-bf6711fe544f;1770193357.497;TARS Agent;current_task_human_role;3;;performer
c13deb8c-0178-11f1-a92d-bf6711fe544f;1770193357.497;TARS Agent;next_state;3;;"{""procedure"": ""BEFORE TAKEOFF"", ""classification"": ""NORM"", ""type"": ""Checklist"", ""category"": ""Switch / Lever"", ""task_object"": ""Pitot-Static Switch"", ""value"": ""PITOT-STATIC"", ""human_role"": ""performer"", ""autonomy_role"": """", ""information_requirement"": ""Pitot-static switch status"", ""interaction"": ""pitot_static_switch"", ""delay_before_action"": 0.0, ""delay_after_action"": 0.0, ""callout"": """", ""condition"": null, ""condition_type"": null, ""condition_function"": null, ""monitor_scope"": null}"
c13e1290-0178-11f1-a92d-bf6711fe544f;1770193357.497;TARS Agent;countdown_next;1;;false
c13e1291-0178-11f1-a92d-bf6711fe544f;1770193357.497;TARS Agent;countdown_max_next;1;;false
c13e60b0-0178-11f1-a92d-bf6711fe544f;1770193357.499;TARS Agent;action_about_to_fire;3;;"{""procedure"": ""BEFORE TAKEOFF"", ""classification"": ""NORM"", ""type"": ""Checklist"", ""category"": ""Switch / Lever"", ""task_object"": ""Takeoff clearance"", ""value"": ""CONFIRM"", ""human_role"": ""performer"", ""autonomy_role"": """", ""information_requirement"": ""ATC clearance status, checklist completion status."", ""interaction"": """", ""delay_before_action"": 0.0, ""delay_after_action"": 0.0, ""callout"": ""Cessna Charlie Papa Oscar Lima Yankee cleared for takeoff, will maintain runway heading, climb to 5000ft proceed direct AGMEB then OMEKI"", ""condition"": null, ""condition_type"": null, ""condition_function"": null, ""monitor_scope"": null}"
c13e60b1-0178-11f1-a92d-bf6711fe544f;1770193357.499;TARS Agent;action_time;3;;action:0.03
c14390d0-0178-11f1-a92d-bf6711fe544f;1770193357.534;Cognitive_Model;production_selected;3;;attend-to-next-aoi
c152d310-0178-11f1-a92d-bf6711fe544f;1770193357.634;Cognitive_Model;production_selected;3;;encode-aoi-information
