uuid;timestamp;agent;source;type;igs_timestamp;value
a98f49b0-011f-11f1-b2eb-d921f42ba690;1770155092.556;Cognitive_Model;start;4;;true
a99404a0-011f-11f1-b2eb-d921f42ba690;1770155092.587;ATC_Agent;speech_output;3;;C-POLY, Montreal-Tower, wind-0-9-0-at-4, cleared-for-takeoff runway-zero-six-left. Climb-to-5000ft.
a99404a1-011f-11f1-b2eb-d921f42ba690;1770155092.587;Shared Interface;countdown_complete;5;;
a99404a2-011f-11f1-b2eb-d921f42ba690;1770155092.587;TARS Agent;request_takeoff_clearance;5;;
a99404a3-011f-11f1-b2eb-d921f42ba690;1770155092.587;ATC_Agent;is_speaking;4;;true
a99404a4-011f-11f1-b2eb-d921f42ba690;1770155092.587;Shared Interface;countdown_complete;5;;
a99404a5-011f-11f1-b2eb-d921f42ba690;1770155092.587;TARS Agent;current_state;3;;"{""procedure"": ""BEFORE TAKEOFF"", ""classification"": ""NORM"", ""type"": ""Checklist"", ""category"": ""Switch / Lever"", ""task_object"": ""Takeoff clearance"", ""value"": ""CONFIRM"", ""human_role"": ""performer"", ""autonomy_role"": """", ""information_requirement"": ""ATC clearance status, checklist completion status."", ""interaction"": """", ""delay_before_action"": 0.0, ""delay_after_action"": 0.0, ""callout"": ""Cessna Charlie Papa Oscar Lima Yankee cleared for takeoff, will maintain runway heading, climb to 5000ft proceed direct AGMEB then OMEKI"", ""condition"": null, ""condition_type"": null, ""condition_function"": null, ""monitor_scope"": null}"
a99404a6-011f-11f1-b2eb-d921f42ba690;1770155092.587;TARS Agent;current_procedure;3;;BEFORE TAKEOFF
a9942bb0-011f-11f1-b2eb-d921f42ba690;1770155092.587;TARS Agent;interaction_message;3;;
a9942bb1-011f-11f1-b2eb-d921f42ba690;1770155092.587;TARS Agent;current_task_object;3;;Takeoff clearance
a9942bb2-011f-11f1-b2eb-d921f42ba690;1770155092.587;TARS Agent;current_task_value;3;;CONFIRM
a9942bb3-011f-11f1-b2eb-d921f42ba690;1770155092.587;TARS Agent;current_task_autonomy_role;3;;
a9942bb4-011f-11f1-b2eb-d921f42ba690;1770155092.587;TARS Agent;current_task_human_role;3;;performer
a9942bb5-011f-11f1-b2eb-d921f42ba690;1770155092.587;TARS Agent;next_state;3;;"{""procedure"": ""BEFORE TAKEOFF"", ""classification"": ""NORM"", ""type"": ""Checklist"", ""category"": ""Switch / Lever"", ""task_object"": ""Pitot-Static Switch"", ""value"": ""PITOT-STATIC"", ""human_role"": ""performer"", ""autonomy_role"": """", ""information_requirement"": ""Pitot-static switch status"", ""interaction"": ""pitot_static_switch"", ""delay_before_action"": 0.0, ""delay_after_action"": 0.0, ""callout"": """", ""condition"": null, ""condition_type"": null, ""condition_function"": null, ""monitor_scope"": null}"
a9942bb6-011f-11f1-b2eb-d921f42ba690;1770155092.587;TARS Agent;countdown_next;1;;false
